team_id,player_id,Aiming,Contact,Cunning,Determination,Discipline,Insight,Intimidation,Lift,Muscle,Selflessness,Vision,Wisdom,Accuracy,Control,Defiance,Guts,Persuasion,Presence,Rotation,Stamina,Stuff,Velocity,Acrobatics,Agility,Arm,Awareness,Composure,Dexterity,Patience,Reaction,Greed,Performance,Speed,Stealth
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809302a7a0f921260ee0d97,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431770e63d9bb87288a251,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431a1be2d7557e153ccb4e,0.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,684317c6144e874e6deb8adf,4.0,3.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,684317e5183c892d88a103d3,1.0,2.0,0.0,4.0,3.0,2.0,0.0,1.0,4.0,1.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431809f415a392f73402f8,3.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431869ed58166c1895b240,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431882925dd4f9d72ac5cb,0.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,3.0,4.0,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,684318a4f415a392f73402fd,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,684318c78ba62cf2ce8d95f5,3.0,4.0,3.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,684319c3896f631e9d6896f3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,684319edf415a392f7340300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431a0af7b5d3bf791d6e04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431794896f631e9d6896f0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0
680934977a0f921260ee0da4,68431a38e2d7557e153ccb53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431aa4295b2368c0ac7c64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431a52144e874e6deb8ae2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431a8b54a7fbd4133878ea,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
680934977a0f921260ee0da4,68431a43e2d7557e153ccb55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fad9554d8039701f13f5,3.0,2.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,4.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fb22f415a392f733f821,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,2.0,1.0
68094cdd114001fcbd527278,6840fb43f7b5d3bf791d64b4,3.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fb70f7b5d3bf791d64cb,2.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fb85896f631e9d688daa,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fb97ed58166c1895a895,2.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fbaf183c892d88a0fa89,1.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fbc488056169e00785b1,1.0,0.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fbe78ba62cf2ce8d8cc4,2.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc1354a7fbd413386eae,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc24554d8039701f14e2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,1.0,3.0,3.0,0.0,2.0,4.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc3dec9dc637cfd0c86a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc4bec9dc637cfd0c86d,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,4.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc5f896f631e9d688e25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc718ba62cf2ce8d8d19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc89ed58166c1895a95c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,4.0,2.0,2.0,1.0,4.0,3.0,5.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fc9eed58166c1895a974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68094cdd114001fcbd527278,6840fcafe63d9bb8728897f9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,2.0,4.0,0.0,4.0,2.0,1.0,3.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809551a161ff7a1cbad307e,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684617e9ec9dc637cfd0d3ce,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,68461835f7b5d3bf791d6ff6,0.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,6846187b183c892d88a1058b,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,68461890896f631e9d6898c4,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618a18ba62cf2ce8d97a7,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618ae896f631e9d6898c8,3.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618ba88056169e00790c7,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618c2183c892d88a1058d,1.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618cc896f631e9d6898cb,3.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618db88056169e00790cc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618e908b7fc5e21e8b397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,684618f8554d8039701f2138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,68461906554d8039701f213b,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,6846191788056169e00790cd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,68461926144e874e6deb8cfa,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,6846193c183c892d88a10591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,68461948183c892d88a10594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809739cb07d1c6b04af1ee8,6846195054a7fbd413387ae9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684728d54a4883098166760d,1.0,3.0,3.0,2.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684728e8fc876482fd5f9b78,3.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684728f2784d19cf3a0b4db8,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684728fa5fc0f93e7fa38d92,0.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,68472901bbfad0069a6d505a,0.0,4.0,3.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,68472907bbfad0069a6d505d,2.0,3.0,4.0,4.0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,6847290d4a4883098166760f,1.0,3.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684729193a29cec29f263c7b,1.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684729241b769f231bbca024,3.0,1.0,4.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,6847292c7f88ef9dbc16717b,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684729365fb8c747ea2ed55d,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,6847293cc700d5fd9a78c72c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,68472945bbfad0069a6d5061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,6847294e5fb8c747ea2ed55e,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,0.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,6847295d3a29cec29f263c7e,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,68472965bbfad0069a6d5063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,684729715fb8c747ea2ed561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6809c189c68e9f3ac834d4de,68472978f9e52e5b4416fbfb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
